hour,Cargo,Fishing,Military,Not Available,Other,Passenger,Pleasure Craft,Tanker,Tug Tow,day,month,year
22,1009.0,807.0,24.0,98.0,1366.0,808.0,5014.0,503.0,3244.0,12,1,2023
23,1005.0,770.0,24.0,95.0,1379.0,796.0,4921.0,495.0,3213.0,12,1,2023
0,974.0,771.0,23.0,89.0,1349.0,761.0,4849.0,474.0,3172.0,13,1,2023
1,976.0,763.0,22.0,85.0,1259.0,729.0,4798.0,478.0,2696.0,13,1,2023
2,954.0,773.0,22.0,81.0,1194.0,698.0,4746.0,460.0,2665.0,13,1,2023
3,943.0,764.0,21.0,78.0,1147.0,653.0,4733.0,453.0,2638.0,13,1,2023
4,937.0,763.0,21.0,76.0,1141.0,637.0,4746.0,459.0,2629.0,13,1,2023
5,952.0,778.0,21.0,78.0,1133.0,629.0,4848.0,466.0,2637.0,13,1,2023
6,944.0,760.0,20.0,75.0,1128.0,617.0,4833.0,460.0,2640.0,13,1,2023
7,938.0,759.0,22.0,78.0,1156.0,607.0,4849.0,466.0,2629.0,13,1,2023
8,954.0,759.0,21.0,76.0,1169.0,602.0,4864.0,467.0,2627.0,13,1,2023
9,958.0,757.0,21.0,79.0,1166.0,615.0,4875.0,463.0,2625.0,13,1,2023
10,950.0,740.0,21.0,81.0,1182.0,656.0,4814.0,464.0,2642.0,13,1,2023
11,945.0,750.0,20.0,78.0,1195.0,699.0,4859.0,466.0,2659.0,13,1,2023
12,954.0,757.0,19.0,87.0,1249.0,721.0,4846.0,476.0,2707.0,13,1,2023
13,960.0,767.0,21.0,100.0,1324.0,755.0,4913.0,479.0,3263.0,13,1,2023
14,968.0,780.0,22.0,103.0,1354.0,778.0,4974.0,495.0,3310.0,13,1,2023
15,989.0,788.0,23.0,106.0,1401.0,803.0,5040.0,497.0,3327.0,13,1,2023
16,990.0,784.0,24.0,107.0,1418.0,824.0,5089.0,497.0,3337.0,13,1,2023
17,963.0,794.0,26.0,101.0,1402.0,818.0,5060.0,494.0,3341.0,13,1,2023
18,965.0,799.0,28.0,100.0,1382.0,824.0,5117.0,486.0,3312.0,13,1,2023
19,953.0,793.0,28.0,100.0,1357.0,841.0,5091.0,473.0,3308.0,13,1,2023
20,960.0,781.0,25.0,100.0,1324.0,832.0,5072.0,474.0,3289.0,13,1,2023
21,946.0,785.0,23.0,95.0,1305.0,820.0,4991.0,473.0,3270.0,13,1,2023
22,935.0,772.0,23.0,93.0,1281.0,804.0,4951.0,466.0,3236.0,13,1,2023
23,930.0,765.0,20.0,84.0,1264.0,785.0,4872.0,454.0,3208.0,13,1,2023
0,921.0,762.0,22.0,80.0,1235.0,769.0,4862.0,452.0,3201.0,14,1,2023
1,917.0,756.0,22.0,82.0,1228.0,744.0,4810.0,446.0,3199.0,14,1,2023
2,920.0,746.0,20.0,83.0,1211.0,724.0,4793.0,452.0,3182.0,14,1,2023
3,915.0,753.0,21.0,83.0,1194.0,693.0,4782.0,458.0,3176.0,14,1,2023
4,918.0,744.0,21.0,78.0,1185.0,671.0,4781.0,462.0,3174.0,14,1,2023
5,919.0,745.0,21.0,80.0,1189.0,655.0,4782.0,465.0,3174.0,14,1,2023
6,915.0,757.0,21.0,78.0,1186.0,635.0,4786.0,467.0,3173.0,14,1,2023
7,915.0,758.0,22.0,78.0,1193.0,626.0,4769.0,470.0,3174.0,14,1,2023
8,917.0,762.0,21.0,77.0,1205.0,623.0,4775.0,465.0,3174.0,14,1,2023
9,918.0,763.0,20.0,77.0,1210.0,636.0,4742.0,469.0,3174.0,14,1,2023
10,915.0,763.0,20.0,78.0,1227.0,654.0,4736.0,465.0,3180.0,14,1,2023
11,924.0,761.0,20.0,82.0,1254.0,690.0,4774.0,471.0,3208.0,14,1,2023
12,918.0,762.0,21.0,84.0,1272.0,717.0,4824.0,466.0,3241.0,14,1,2023
13,914.0,769.0,22.0,85.0,1325.0,729.0,4873.0,459.0,3283.0,14,1,2023
14,921.0,780.0,20.0,88.0,1341.0,746.0,4900.0,467.0,3289.0,14,1,2023
15,920.0,782.0,20.0,88.0,1358.0,763.0,4931.0,475.0,3285.0,14,1,2023
16,918.0,786.0,20.0,88.0,1364.0,785.0,4973.0,474.0,3263.0,14,1,2023
17,917.0,789.0,19.0,88.0,1363.0,795.0,4982.0,481.0,3247.0,14,1,2023
18,910.0,775.0,20.0,89.0,1372.0,793.0,5047.0,469.0,3250.0,14,1,2023
19,920.0,773.0,21.0,93.0,1352.0,802.0,5075.0,480.0,3234.0,14,1,2023
20,918.0,776.0,19.0,94.0,1345.0,793.0,5053.0,473.0,3241.0,14,1,2023
21,902.0,768.0,20.0,90.0,1327.0,793.0,5027.0,471.0,3220.0,14,1,2023
22,892.0,767.0,20.0,91.0,1310.0,785.0,4989.0,477.0,3221.0,14,1,2023
23,895.0,764.0,18.0,92.0,1314.0,765.0,4917.0,475.0,3213.0,14,1,2023
0,901.0,761.0,19.0,93.0,1298.0,746.0,4897.0,489.0,3210.0,15,1,2023
1,912.0,765.0,19.0,89.0,1301.0,723.0,4833.0,498.0,3210.0,15,1,2023
2,922.0,771.0,19.0,87.0,1306.0,716.0,4800.0,514.0,3198.0,15,1,2023
3,921.0,769.0,20.0,86.0,1306.0,694.0,4797.0,516.0,3202.0,15,1,2023
4,928.0,750.0,20.0,85.0,1296.0,688.0,4795.0,513.0,3202.0,15,1,2023
5,923.0,740.0,20.0,85.0,1287.0,678.0,4805.0,508.0,3192.0,15,1,2023
6,916.0,738.0,20.0,86.0,1287.0,659.0,4822.0,509.0,3213.0,15,1,2023
7,921.0,746.0,20.0,86.0,1297.0,649.0,4871.0,522.0,3218.0,15,1,2023
8,924.0,743.0,19.0,86.0,1304.0,649.0,4875.0,519.0,3218.0,15,1,2023
9,928.0,741.0,19.0,83.0,1303.0,655.0,4884.0,523.0,3225.0,15,1,2023
10,924.0,744.0,19.0,83.0,1288.0,675.0,4894.0,513.0,3229.0,15,1,2023
11,917.0,749.0,19.0,83.0,1290.0,697.0,4913.0,513.0,3222.0,15,1,2023
12,918.0,755.0,19.0,86.0,1314.0,725.0,5023.0,525.0,3250.0,15,1,2023
13,929.0,747.0,19.0,88.0,1346.0,747.0,5065.0,544.0,3298.0,15,1,2023
14,913.0,740.0,18.0,94.0,1355.0,752.0,4969.0,519.0,3289.0,15,1,2023
15,918.0,751.0,19.0,97.0,1365.0,763.0,4962.0,528.0,3287.0,15,1,2023
16,931.0,728.0,20.0,97.0,1350.0,772.0,4997.0,531.0,3250.0,15,1,2023
17,918.0,730.0,20.0,96.0,1345.0,781.0,5017.0,511.0,3235.0,15,1,2023
18,918.0,725.0,19.0,100.0,1346.0,799.0,5061.0,530.0,3213.0,15,1,2023
19,926.0,713.0,19.0,100.0,1368.0,804.0,5096.0,545.0,3207.0,15,1,2023
20,935.0,711.0,19.0,96.0,1358.0,803.0,5091.0,549.0,3206.0,15,1,2023
21,931.0,719.0,19.0,97.0,1341.0,798.0,5052.0,547.0,3208.0,15,1,2023
22,920.0,715.0,19.0,94.0,1339.0,789.0,4974.0,553.0,3215.0,15,1,2023
23,921.0,718.0,19.0,89.0,1319.0,772.0,4917.0,554.0,3195.0,15,1,2023
0,930.0,714.0,18.0,90.0,1341.0,757.0,4853.0,554.0,3206.0,16,1,2023
1,930.0,717.0,19.0,90.0,1339.0,735.0,4863.0,552.0,3202.0,16,1,2023
2,923.0,711.0,20.0,88.0,1337.0,714.0,4812.0,554.0,3210.0,16,1,2023
3,940.0,713.0,20.0,88.0,1331.0,691.0,4819.0,557.0,3204.0,16,1,2023
4,945.0,723.0,19.0,86.0,1325.0,669.0,4837.0,560.0,3200.0,16,1,2023
5,945.0,726.0,19.0,86.0,1324.0,671.0,4833.0,554.0,3187.0,16,1,2023
6,946.0,719.0,19.0,86.0,1306.0,653.0,4825.0,531.0,3191.0,16,1,2023
7,952.0,724.0,20.0,88.0,1296.0,652.0,4810.0,544.0,3197.0,16,1,2023
8,961.0,725.0,20.0,86.0,1298.0,653.0,4781.0,554.0,3192.0,16,1,2023
9,959.0,722.0,20.0,84.0,1305.0,659.0,4767.0,546.0,3197.0,16,1,2023
10,962.0,723.0,19.0,87.0,1296.0,690.0,4801.0,537.0,3222.0,16,1,2023
11,956.0,731.0,19.0,88.0,1293.0,738.0,4869.0,521.0,3249.0,16,1,2023
12,949.0,744.0,18.0,95.0,1327.0,748.0,4930.0,512.0,3305.0,16,1,2023
13,951.0,742.0,19.0,93.0,1369.0,751.0,5015.0,506.0,3354.0,16,1,2023
14,963.0,756.0,19.0,96.0,1373.0,787.0,5103.0,533.0,3374.0,16,1,2023
15,984.0,766.0,19.0,97.0,1388.0,791.0,5074.0,543.0,3367.0,16,1,2023
16,978.0,776.0,20.0,97.0,1406.0,803.0,5101.0,544.0,3389.0,16,1,2023
17,981.0,792.0,20.0,98.0,1399.0,794.0,5121.0,532.0,3369.0,16,1,2023
18,968.0,776.0,20.0,100.0,1394.0,800.0,5126.0,528.0,3375.0,16,1,2023
19,967.0,781.0,21.0,99.0,1388.0,811.0,5121.0,537.0,3369.0,16,1,2023
20,970.0,770.0,20.0,98.0,1378.0,803.0,5100.0,533.0,3354.0,16,1,2023
21,969.0,759.0,20.0,94.0,1369.0,801.0,5043.0,529.0,3347.0,16,1,2023
22,960.0,757.0,19.0,95.0,1347.0,789.0,5021.0,528.0,3318.0,16,1,2023
23,957.0,748.0,19.0,98.0,1316.0,771.0,5021.0,522.0,3288.0,16,1,2023
0,960.0,739.0,20.0,94.0,1297.0,743.0,4964.0,539.0,3282.0,17,1,2023
1,996.0,719.0,19.0,88.0,1280.0,722.0,4907.0,545.0,3287.0,17,1,2023
2,994.0,731.0,21.0,85.0,1285.0,716.0,4880.0,554.0,3270.0,17,1,2023
3,1022.0,728.0,21.0,85.0,1287.0,688.0,4903.0,565.0,3266.0,17,1,2023
4,1033.0,727.0,21.0,86.0,1300.0,677.0,4891.0,565.0,3258.0,17,1,2023
5,1022.0,720.0,20.0,85.0,1281.0,658.0,4891.0,548.0,3249.0,17,1,2023
6,1002.0,734.0,20.0,87.0,1277.0,640.0,4883.0,547.0,3252.0,17,1,2023
7,1031.0,724.0,21.0,86.0,1274.0,644.0,4854.0,573.0,3231.0,17,1,2023
8,1018.0,726.0,22.0,83.0,1244.0,638.0,4865.0,573.0,2939.0,17,1,2023
9,1032.0,720.0,22.0,83.0,1262.0,648.0,4838.0,584.0,2938.0,17,1,2023
10,1033.0,724.0,21.0,82.0,1273.0,699.0,4843.0,582.0,2949.0,17,1,2023
11,1020.0,742.0,20.0,87.0,1294.0,735.0,4853.0,568.0,3005.0,17,1,2023
12,1007.0,757.0,23.0,94.0,1366.0,757.0,4910.0,582.0,3081.0,17,1,2023
13,1021.0,770.0,24.0,103.0,1443.0,791.0,5007.0,574.0,3447.0,17,1,2023
14,1003.0,787.0,24.0,100.0,1474.0,805.0,5078.0,566.0,3467.0,17,1,2023
15,992.0,793.0,25.0,104.0,1494.0,813.0,5095.0,574.0,3471.0,17,1,2023
16,984.0,806.0,29.0,112.0,1494.0,818.0,5069.0,548.0,3465.0,17,1,2023
17,967.0,804.0,29.0,110.0,1488.0,814.0,5082.0,540.0,3430.0,17,1,2023
18,969.0,811.0,25.0,112.0,1491.0,814.0,5066.0,535.0,3418.0,17,1,2023
19,969.0,806.0,29.0,111.0,1447.0,821.0,5120.0,528.0,3403.0,17,1,2023
20,973.0,794.0,26.0,112.0,1407.0,824.0,5060.0,528.0,3384.0,17,1,2023
21,957.0,792.0,26.0,107.0,1406.0,819.0,5029.0,525.0,3358.0,17,1,2023
22,960.0,780.0,25.0,98.0,1389.0,801.0,4957.0,525.0,3331.0,17,1,2023
23,964.0,761.0,23.0,94.0,1369.0,787.0,4885.0,534.0,3301.0,17,1,2023
0,963.0,769.0,22.0,95.0,1371.0,757.0,4822.0,534.0,3271.0,18,1,2023
1,964.0,763.0,22.0,90.0,1364.0,741.0,4801.0,547.0,3273.0,18,1,2023
2,970.0,758.0,22.0,92.0,1382.0,713.0,4775.0,541.0,3280.0,18,1,2023
3,975.0,744.0,22.0,87.0,1375.0,686.0,4769.0,544.0,3271.0,18,1,2023
4,968.0,754.0,22.0,90.0,1359.0,656.0,4735.0,529.0,3270.0,18,1,2023
5,952.0,745.0,22.0,87.0,1333.0,638.0,4756.0,527.0,3264.0,18,1,2023
6,946.0,755.0,22.0,86.0,1330.0,626.0,4780.0,535.0,3268.0,18,1,2023
7,961.0,761.0,22.0,85.0,1338.0,629.0,4817.0,539.0,3270.0,18,1,2023
8,961.0,765.0,21.0,85.0,1341.0,630.0,4825.0,530.0,3281.0,18,1,2023
9,961.0,775.0,21.0,87.0,1340.0,640.0,4809.0,527.0,3250.0,18,1,2023
10,965.0,771.0,21.0,88.0,1348.0,695.0,4823.0,524.0,3272.0,18,1,2023
11,957.0,766.0,22.0,91.0,1367.0,735.0,4843.0,520.0,3317.0,18,1,2023
12,970.0,778.0,26.0,99.0,1455.0,747.0,4897.0,518.0,3341.0,18,1,2023
13,980.0,779.0,27.0,95.0,1500.0,766.0,4916.0,535.0,3401.0,18,1,2023
14,975.0,786.0,28.0,98.0,1543.0,788.0,5038.0,539.0,3434.0,18,1,2023
15,971.0,774.0,26.0,101.0,1554.0,812.0,5110.0,517.0,3417.0,18,1,2023
16,957.0,765.0,28.0,107.0,1549.0,822.0,5110.0,518.0,3411.0,18,1,2023
17,945.0,764.0,28.0,104.0,1532.0,825.0,5118.0,505.0,3406.0,18,1,2023
18,941.0,771.0,29.0,104.0,1526.0,826.0,5117.0,504.0,3390.0,18,1,2023
19,926.0,752.0,28.0,102.0,1477.0,824.0,5148.0,489.0,3385.0,18,1,2023
20,929.0,734.0,26.0,106.0,1444.0,831.0,5074.0,490.0,3352.0,18,1,2023
21,934.0,741.0,24.0,104.0,1406.0,825.0,5052.0,496.0,3354.0,18,1,2023
22,934.0,732.0,22.0,97.0,1403.0,816.0,4998.0,495.0,3319.0,18,1,2023
23,939.0,725.0,24.0,96.0,1376.0,801.0,4941.0,488.0,3298.0,18,1,2023
0,942.0,714.0,24.0,96.0,1356.0,773.0,4892.0,500.0,3213.0,19,1,2023
1,942.0,719.0,22.0,96.0,1351.0,745.0,4869.0,502.0,3301.0,19,1,2023
2,951.0,715.0,21.0,92.0,1345.0,728.0,4820.0,498.0,3320.0,19,1,2023
3,957.0,715.0,21.0,90.0,1328.0,699.0,4816.0,508.0,3316.0,19,1,2023
4,972.0,722.0,21.0,91.0,1340.0,673.0,4825.0,509.0,3322.0,19,1,2023
5,968.0,722.0,20.0,89.0,1343.0,664.0,4842.0,514.0,3300.0,19,1,2023
6,970.0,726.0,19.0,87.0,1327.0,649.0,4809.0,523.0,3305.0,19,1,2023
7,969.0,723.0,20.0,86.0,1323.0,640.0,4855.0,516.0,3298.0,19,1,2023
8,948.0,733.0,20.0,86.0,1313.0,641.0,4850.0,509.0,3277.0,19,1,2023
9,943.0,725.0,21.0,87.0,1304.0,662.0,4883.0,518.0,3294.0,19,1,2023
10,932.0,739.0,21.0,90.0,1318.0,700.0,4926.0,508.0,3325.0,19,1,2023
11,926.0,744.0,20.0,93.0,1341.0,750.0,4981.0,503.0,3358.0,19,1,2023
12,926.0,750.0,22.0,99.0,1411.0,765.0,4993.0,502.0,3418.0,19,1,2023
13,929.0,772.0,25.0,103.0,1438.0,796.0,5021.0,503.0,3449.0,19,1,2023
14,930.0,776.0,27.0,108.0,1479.0,818.0,5064.0,494.0,3448.0,19,1,2023
15,928.0,765.0,27.0,105.0,1495.0,829.0,5050.0,494.0,3435.0,19,1,2023
16,937.0,764.0,28.0,106.0,1509.0,832.0,5067.0,491.0,3415.0,19,1,2023
17,938.0,760.0,30.0,108.0,1510.0,842.0,5082.0,491.0,3387.0,19,1,2023
18,931.0,745.0,26.0,109.0,1524.0,847.0,5078.0,500.0,3387.0,19,1,2023
19,938.0,754.0,26.0,109.0,1508.0,863.0,5137.0,510.0,3378.0,19,1,2023
20,934.0,747.0,25.0,107.0,1468.0,865.0,5104.0,509.0,3351.0,19,1,2023
21,925.0,729.0,27.0,100.0,1444.0,850.0,5023.0,508.0,3337.0,19,1,2023
22,924.0,722.0,24.0,96.0,1420.0,839.0,4961.0,509.0,3302.0,19,1,2023
23,921.0,720.0,22.0,97.0,1412.0,822.0,4941.0,506.0,3269.0,19,1,2023
0,922.0,728.0,24.0,95.0,1384.0,796.0,4900.0,510.0,3273.0,20,1,2023
1,924.0,727.0,21.0,95.0,1366.0,769.0,4840.0,522.0,3268.0,20,1,2023
2,929.0,718.0,20.0,93.0,1348.0,753.0,4781.0,523.0,3255.0,20,1,2023
3,935.0,720.0,21.0,92.0,1347.0,724.0,4789.0,524.0,3252.0,20,1,2023
4,939.0,726.0,21.0,93.0,1358.0,695.0,4826.0,526.0,3250.0,20,1,2023
5,935.0,720.0,20.0,94.0,1343.0,670.0,4816.0,522.0,3254.0,20,1,2023
6,928.0,717.0,19.0,92.0,1336.0,653.0,4833.0,523.0,3243.0,20,1,2023
7,926.0,707.0,20.0,91.0,1336.0,651.0,4840.0,523.0,3237.0,20,1,2023
8,923.0,702.0,19.0,93.0,1340.0,655.0,4867.0,519.0,3241.0,20,1,2023
9,930.0,712.0,19.0,94.0,1349.0,670.0,4902.0,530.0,3228.0,20,1,2023
10,934.0,714.0,20.0,97.0,1355.0,713.0,4918.0,525.0,3249.0,20,1,2023
11,945.0,702.0,20.0,99.0,1383.0,751.0,4937.0,530.0,3280.0,20,1,2023
12,948.0,706.0,22.0,102.0,1449.0,776.0,5005.0,521.0,3350.0,20,1,2023
13,933.0,729.0,30.0,101.0,1451.0,802.0,5129.0,517.0,3416.0,20,1,2023
14,944.0,719.0,32.0,107.0,1465.0,820.0,5209.0,518.0,3430.0,20,1,2023
15,945.0,723.0,29.0,107.0,1486.0,830.0,5226.0,517.0,3407.0,20,1,2023
16,946.0,720.0,32.0,114.0,1494.0,834.0,5241.0,504.0,3397.0,20,1,2023
17,951.0,730.0,33.0,114.0,1503.0,846.0,5224.0,505.0,3385.0,20,1,2023
18,950.0,730.0,34.0,116.0,1483.0,857.0,5276.0,499.0,3384.0,20,1,2023
19,944.0,711.0,31.0,114.0,1473.0,866.0,5292.0,492.0,3361.0,20,1,2023
20,940.0,705.0,28.0,110.0,1445.0,858.0,5269.0,496.0,3348.0,20,1,2023
21,948.0,707.0,25.0,106.0,1425.0,860.0,5209.0,500.0,3329.0,20,1,2023
22,951.0,694.0,26.0,103.0,1393.0,852.0,5130.0,500.0,3288.0,20,1,2023
23,954.0,699.0,25.0,103.0,1366.0,842.0,5129.0,500.0,3264.0,20,1,2023
0,952.0,695.0,22.0,102.0,1356.0,817.0,5080.0,503.0,3258.0,21,1,2023
1,952.0,698.0,21.0,97.0,1340.0,784.0,5012.0,501.0,3244.0,21,1,2023
2,950.0,692.0,21.0,95.0,1320.0,768.0,4944.0,506.0,3249.0,21,1,2023
3,949.0,699.0,22.0,93.0,1309.0,745.0,4982.0,510.0,3239.0,21,1,2023
4,963.0,699.0,22.0,94.0,1300.0,716.0,4953.0,508.0,3253.0,21,1,2023
5,967.0,699.0,21.0,94.0,1297.0,699.0,4901.0,507.0,3237.0,21,1,2023
6,959.0,704.0,21.0,92.0,1278.0,672.0,4869.0,509.0,3251.0,21,1,2023
7,950.0,704.0,21.0,89.0,1275.0,669.0,4861.0,492.0,3250.0,21,1,2023
8,947.0,707.0,21.0,90.0,1262.0,664.0,4917.0,491.0,3232.0,21,1,2023
9,936.0,712.0,21.0,89.0,1250.0,662.0,4966.0,481.0,3223.0,21,1,2023
10,931.0,703.0,21.0,90.0,1244.0,684.0,5006.0,472.0,3233.0,21,1,2023
11,934.0,710.0,21.0,92.0,1252.0,722.0,5019.0,474.0,3248.0,21,1,2023
12,940.0,721.0,21.0,93.0,1266.0,729.0,5127.0,466.0,3267.0,21,1,2023
13,930.0,708.0,21.0,96.0,1297.0,751.0,5168.0,473.0,3298.0,21,1,2023
14,927.0,697.0,21.0,100.0,1314.0,766.0,5258.0,468.0,3311.0,21,1,2023
15,925.0,699.0,20.0,97.0,1301.0,780.0,5220.0,475.0,3289.0,21,1,2023
16,921.0,693.0,21.0,99.0,1292.0,797.0,5210.0,463.0,3267.0,21,1,2023
17,913.0,679.0,22.0,98.0,1274.0,811.0,5246.0,466.0,3248.0,21,1,2023
18,902.0,678.0,20.0,96.0,1283.0,835.0,5281.0,478.0,3245.0,21,1,2023
19,919.0,679.0,21.0,99.0,1283.0,842.0,5289.0,481.0,3255.0,21,1,2023
20,914.0,678.0,21.0,93.0,1278.0,842.0,5275.0,469.0,3249.0,21,1,2023
21,924.0,693.0,21.0,95.0,1280.0,821.0,5203.0,480.0,3239.0,21,1,2023
22,920.0,686.0,21.0,92.0,1258.0,817.0,5092.0,488.0,3237.0,21,1,2023
23,914.0,688.0,22.0,90.0,1254.0,799.0,5057.0,483.0,3232.0,21,1,2023
0,921.0,679.0,22.0,90.0,1240.0,779.0,4987.0,483.0,3221.0,22,1,2023
1,930.0,674.0,22.0,90.0,1223.0,764.0,4905.0,486.0,3202.0,22,1,2023
2,925.0,681.0,21.0,88.0,1249.0,747.0,4818.0,487.0,3224.0,22,1,2023
3,913.0,655.0,20.0,83.0,1165.0,706.0,4629.0,475.0,2590.0,22,1,2023
4,881.0,616.0,19.0,80.0,1143.0,642.0,4399.0,464.0,3096.0,22,1,2023
5,928.0,690.0,20.0,87.0,1260.0,679.0,4817.0,489.0,3195.0,22,1,2023
6,919.0,690.0,20.0,89.0,1258.0,680.0,4796.0,482.0,3192.0,22,1,2023
7,922.0,697.0,19.0,85.0,1251.0,660.0,4773.0,479.0,3205.0,22,1,2023
8,917.0,693.0,19.0,87.0,1229.0,644.0,4745.0,481.0,3200.0,22,1,2023
9,931.0,705.0,19.0,86.0,1237.0,643.0,4718.0,491.0,3208.0,22,1,2023
10,922.0,714.0,19.0,90.0,1245.0,666.0,4747.0,490.0,3212.0,22,1,2023
11,928.0,722.0,19.0,91.0,1267.0,692.0,4753.0,489.0,3224.0,22,1,2023
12,940.0,728.0,19.0,94.0,1280.0,713.0,4851.0,492.0,3251.0,22,1,2023
13,952.0,730.0,19.0,94.0,1320.0,726.0,4926.0,507.0,3273.0,22,1,2023
14,957.0,734.0,19.0,98.0,1337.0,746.0,4988.0,512.0,3281.0,22,1,2023
15,966.0,733.0,19.0,94.0,1334.0,763.0,5043.0,519.0,3271.0,22,1,2023
16,964.0,730.0,18.0,94.0,1352.0,791.0,5083.0,509.0,3288.0,22,1,2023
17,962.0,740.0,18.0,98.0,1386.0,801.0,5139.0,514.0,3283.0,22,1,2023
18,952.0,736.0,18.0,100.0,1403.0,816.0,5141.0,517.0,3271.0,22,1,2023
19,953.0,716.0,18.0,100.0,1383.0,820.0,5198.0,517.0,3257.0,22,1,2023
20,946.0,703.0,19.0,102.0,1349.0,814.0,5154.0,501.0,3251.0,22,1,2023
21,926.0,709.0,19.0,95.0,1328.0,810.0,5158.0,489.0,3258.0,22,1,2023
22,909.0,695.0,19.0,96.0,1306.0,791.0,5087.0,480.0,3242.0,22,1,2023
23,914.0,705.0,19.0,92.0,1290.0,770.0,5003.0,476.0,3231.0,22,1,2023
0,910.0,687.0,20.0,86.0,1259.0,741.0,4882.0,481.0,3224.0,23,1,2023
1,911.0,685.0,20.0,85.0,1228.0,726.0,4828.0,481.0,3216.0,23,1,2023
2,906.0,683.0,20.0,82.0,1221.0,707.0,4784.0,474.0,3214.0,23,1,2023
3,926.0,681.0,20.0,83.0,1216.0,682.0,4841.0,476.0,3224.0,23,1,2023
4,914.0,686.0,20.0,81.0,1213.0,666.0,4864.0,485.0,3222.0,23,1,2023
5,927.0,707.0,20.0,82.0,1205.0,654.0,4918.0,481.0,3231.0,23,1,2023
6,908.0,700.0,19.0,83.0,1198.0,653.0,4898.0,476.0,3213.0,23,1,2023
7,895.0,690.0,19.0,82.0,1199.0,649.0,4878.0,474.0,3208.0,23,1,2023
8,896.0,708.0,19.0,83.0,1197.0,640.0,4840.0,472.0,3187.0,23,1,2023
9,897.0,721.0,20.0,83.0,1191.0,650.0,4807.0,478.0,3193.0,23,1,2023
10,893.0,718.0,20.0,82.0,1203.0,690.0,4807.0,471.0,3205.0,23,1,2023
11,894.0,698.0,19.0,84.0,1240.0,726.0,4798.0,471.0,3240.0,23,1,2023
12,894.0,714.0,22.0,91.0,1319.0,756.0,4860.0,471.0,3314.0,23,1,2023
13,896.0,723.0,21.0,99.0,1334.0,776.0,4979.0,467.0,3368.0,23,1,2023
14,904.0,734.0,21.0,100.0,1400.0,789.0,5018.0,471.0,3394.0,23,1,2023
15,903.0,740.0,24.0,103.0,1408.0,804.0,5043.0,470.0,3379.0,23,1,2023
16,898.0,726.0,24.0,110.0,1428.0,815.0,5059.0,468.0,3381.0,23,1,2023
17,893.0,734.0,24.0,113.0,1438.0,822.0,5060.0,478.0,3370.0,23,1,2023
18,902.0,718.0,23.0,108.0,1436.0,825.0,5028.0,483.0,3366.0,23,1,2023
19,913.0,724.0,25.0,109.0,1441.0,830.0,5015.0,495.0,3365.0,23,1,2023
20,915.0,723.0,24.0,103.0,1410.0,828.0,4951.0,506.0,3358.0,23,1,2023
21,915.0,721.0,22.0,102.0,1395.0,829.0,4920.0,498.0,3325.0,23,1,2023
22,909.0,707.0,22.0,100.0,1374.0,812.0,4918.0,505.0,3294.0,23,1,2023
23,925.0,708.0,21.0,99.0,1351.0,795.0,4887.0,516.0,3265.0,23,1,2023
0,927.0,699.0,22.0,98.0,1334.0,773.0,4868.0,512.0,3253.0,24,1,2023
1,915.0,688.0,21.0,97.0,1323.0,735.0,4777.0,501.0,3242.0,24,1,2023
2,917.0,692.0,20.0,96.0,1326.0,718.0,4768.0,492.0,3226.0,24,1,2023
3,925.0,698.0,20.0,95.0,1304.0,682.0,4745.0,488.0,3230.0,24,1,2023
4,921.0,688.0,19.0,92.0,1315.0,664.0,4757.0,484.0,3220.0,24,1,2023
5,915.0,685.0,18.0,91.0,1309.0,648.0,4746.0,475.0,3224.0,24,1,2023
6,908.0,691.0,18.0,89.0,1284.0,639.0,4718.0,471.0,3185.0,24,1,2023
7,915.0,689.0,19.0,83.0,1233.0,631.0,4684.0,472.0,2700.0,24,1,2023
8,916.0,699.0,18.0,82.0,1212.0,623.0,4695.0,470.0,2683.0,24,1,2023
9,927.0,700.0,19.0,81.0,1219.0,633.0,4696.0,469.0,2696.0,24,1,2023
10,926.0,707.0,18.0,86.0,1231.0,680.0,4682.0,472.0,2706.0,24,1,2023
11,926.0,707.0,19.0,88.0,1274.0,707.0,4712.0,475.0,2728.0,24,1,2023
12,931.0,706.0,20.0,99.0,1332.0,730.0,4799.0,473.0,2806.0,24,1,2023
13,929.0,721.0,22.0,103.0,1377.0,764.0,4878.0,469.0,2830.0,24,1,2023
14,941.0,732.0,28.0,104.0,1383.0,769.0,4908.0,462.0,2844.0,24,1,2023
15,945.0,728.0,28.0,104.0,1376.0,788.0,4918.0,473.0,2806.0,24,1,2023
16,927.0,733.0,27.0,103.0,1390.0,797.0,4947.0,466.0,2801.0,24,1,2023
17,919.0,722.0,28.0,102.0,1402.0,801.0,4970.0,461.0,2805.0,24,1,2023
18,924.0,707.0,26.0,103.0,1397.0,808.0,4994.0,457.0,2794.0,24,1,2023
19,914.0,698.0,25.0,103.0,1371.0,812.0,4966.0,453.0,2772.0,24,1,2023
20,925.0,692.0,25.0,96.0,1334.0,815.0,4926.0,460.0,2769.0,24,1,2023
21,933.0,686.0,25.0,93.0,1296.0,810.0,4884.0,473.0,2760.0,24,1,2023
22,938.0,678.0,25.0,88.0,1278.0,797.0,4858.0,471.0,2748.0,24,1,2023
23,933.0,674.0,24.0,85.0,1254.0,774.0,4803.0,469.0,2737.0,24,1,2023
