date,group_id,group,<2 sec,2-5 sec,5-10 sec,10-30 sec,30-60 sec,1-2 min,2-5 min,5-10 min,10-30 min,30-60 min,1-2 hour,2-5 hour,5-10 hour,10-15 hour,15-20 hour,20-24 hour
2023-12-16,7,Passenger,27,16,126,1095,2026,275434,170823,26780,5018,675,312,175,68,15,10,5
2023-12-16,8,Fishing,37,35,455,3331,5072,698031,221981,35054,6993,921,406,245,92,35,19,4
2023-12-17,0,Not Available,27,21,227,1574,2539,340808,193030,15572,2055,306,143,79,20,7,4,0
2023-12-17,1,Other,40,12,75,759,1523,204516,1222765,290894,51054,4921,1604,738,202,87,52,4
2023-12-17,2,Tanker,25,26,318,2163,3505,476745,92310,16143,3129,366,148,115,57,70,36,4
2023-12-17,3,Military,0,0,7,24,31,5073,7113,1237,50,5,1,0,0,0,0,0
2023-12-17,4,Pleasure Craft,17,5,140,861,1290,180460,122985,11425,1588,260,94,88,21,4,4,0
2023-12-17,5,Tug Tow,67,84,1602,11114,17812,2420384,246204,26332,4564,776,352,202,73,21,7,3
2023-12-17,6,Cargo,4,7,48,407,631,87174,19363,2256,392,92,27,17,7,1,2,0
2023-12-17,7,Passenger,23,8,103,1014,1977,258696,172717,26136,5137,687,262,156,51,19,11,1
2023-12-17,8,Fishing,28,29,487,3285,5123,706926,218904,35807,7362,984,401,212,84,26,10,1
2023-12-18,0,Not Available,30,21,281,1534,2569,336506,186867,17504,3085,529,235,159,50,11,6,0
2023-12-18,1,Other,63,12,74,888,1550,227001,1157989,284379,53109,5055,1589,821,214,86,38,8
2023-12-18,2,Tanker,26,38,368,2234,3507,480413,90295,16374,3417,494,202,123,105,51,14,2
2023-12-18,3,Military,0,0,3,18,33,4498,7836,1132,57,1,1,1,1,0,0,0
2023-12-18,4,Pleasure Craft,4,5,150,891,1328,184972,119696,12838,1837,342,173,157,50,13,2,0
2023-12-18,5,Tug Tow,69,78,1569,11362,17647,2395996,254301,27507,4651,750,384,263,98,27,14,2
2023-12-18,6,Cargo,5,3,62,429,627,88138,19189,2294,494,83,37,26,7,5,0,0
2023-12-18,7,Passenger,17,15,120,976,1780,236852,168921,26444,5229,610,229,111,54,12,7,1
2023-12-18,8,Fishing,31,33,428,3102,5000,667295,217725,35419,7418,1019,406,243,97,34,12,1
2023-12-19,0,Not Available,33,13,288,1516,2440,328393,179999,15061,2523,717,177,149,59,11,4,1
2023-12-19,1,Other,52,7,64,850,1656,225947,1141860,275160,49027,7772,1932,864,250,68,27,14
2023-12-19,2,Tanker,23,51,337,2225,3576,484181,84253,15269,3189,721,222,146,136,48,23,1
2023-12-19,3,Military,0,0,0,15,39,4132,8561,1083,38,19,0,1,1,0,1,0
2023-12-19,4,Pleasure Craft,8,10,120,715,1182,155502,118557,12797,1908,399,155,122,36,18,15,2
2023-12-19,5,Tug Tow,85,90,1593,11200,18312,2435170,242542,26012,4603,1423,460,277,85,44,21,1
2023-12-19,6,Cargo,5,5,48,425,669,88064,16725,2243,524,152,55,40,6,2,0,1
2023-12-19,7,Passenger,18,9,112,903,1681,225512,163852,24325,4192,1132,223,126,33,10,8,2
2023-12-19,8,Fishing,21,31,430,3041,4942,664031,215552,33120,6430,1241,410,226,74,50,13,8
2023-12-20,0,Not Available,13,15,214,1469,2500,321281,182423,15033,2386,377,176,124,38,8,6,0
2023-12-20,1,Other,52,9,70,867,1609,225538,1177035,273277,48193,4756,1510,705,212,79,24,7
2023-12-20,2,Tanker,21,55,369,2242,3681,501162,87950,15012,3262,469,238,123,116,66,13,6
2023-12-20,3,Military,0,0,1,19,36,5083,8986,1135,21,3,0,3,1,1,1,0
2023-12-20,4,Pleasure Craft,6,3,109,635,1047,144083,115296,11822,1827,340,179,103,42,13,4,1
2023-12-20,5,Tug Tow,69,84,1662,11868,18055,2484929,244467,26029,4772,940,506,297,107,38,8,1
2023-12-20,6,Cargo,3,9,57,373,649,89431,16542,2128,529,123,66,34,10,1,0,0
2023-12-20,7,Passenger,19,8,112,968,1780,237032,167532,24320,4058,529,210,118,42,13,6,0
2023-12-20,8,Fishing,25,38,456,3363,4991,699828,224247,34277,6960,1027,434,265,92,42,6,2
2023-12-21,0,Not Available,14,8,239,1423,2285,314116,180379,15471,2190,355,167,87,30,10,3,0
2023-12-21,1,Other,33,13,78,890,1740,244919,1161096,278149,49583,4841,1648,773,199,77,23,4
2023-12-21,2,Tanker,24,51,355,2184,3617,489306,88316,15647,2986,472,186,125,126,61,25,3
2023-12-21,3,Military,0,0,4,11,30,2989,8094,1033,50,3,2,2,3,1,1,0
2023-12-21,4,Pleasure Craft,10,4,115,763,1192,157927,108152,11828,1508,241,103,71,19,1,1,0
2023-12-21,5,Tug Tow,72,90,1652,11536,18507,2481147,244187,28617,5145,924,479,294,108,44,13,1
2023-12-21,6,Cargo,2,4,65,442,641,91363,15652,2307,467,90,46,32,8,4,1,0
2023-12-21,7,Passenger,15,5,112,932,1711,229354,163779,25416,4370,528,182,115,38,11,4,0
2023-12-21,8,Fishing,30,44,434,3196,4866,669392,212278,33856,6170,881,370,255,84,56,26,6
2023-12-22,0,Not Available,21,18,245,1452,2340,300158,178691,14350,2304,580,123,69,20,8,5,1
2023-12-22,1,Other,65,7,79,892,1776,232832,1140992,274690,51303,6771,1929,817,242,57,30,7
2023-12-22,2,Tanker,43,34,377,2424,3813,506057,88317,15291,3134,617,214,102,126,69,19,3
2023-12-22,3,Military,0,0,1,19,27,3095,7597,919,71,14,4,3,0,0,0,0
2023-12-22,4,Pleasure Craft,16,3,92,712,1095,142503,113490,12185,1518,256,90,56,18,3,1,0
2023-12-22,5,Tug Tow,129,84,1661,11988,18851,2442539,238659,27260,5845,1594,475,291,79,35,8,2
2023-12-22,6,Cargo,4,5,61,420,744,91104,14742,2148,366,85,20,13,8,2,1,1
2023-12-22,7,Passenger,22,9,105,916,1695,220669,159216,24442,4356,972,226,97,37,7,5,1
2023-12-22,8,Fishing,51,30,426,3301,5311,685747,205745,33773,6850,1343,424,236,97,36,14,2
2023-12-23,0,Not Available,25,23,239,1468,2374,312419,183522,14898,2399,557,150,113,32,4,2,0
2023-12-23,1,Other,50,6,81,935,1812,251216,1171309,274721,48574,6479,1548,783,260,71,26,5
2023-12-23,2,Tanker,33,33,331,2329,3614,485767,91457,15102,3131,542,195,118,76,80,28,5
2023-12-23,3,Military,0,0,5,13,32,3929,7841,912,49,8,0,0,2,1,0,0
2023-12-23,4,Pleasure Craft,14,6,121,817,1173,157090,119448,11710,1538,302,103,56,19,7,1,1
2023-12-23,5,Tug Tow,96,84,1668,11527,18426,2398507,241403,26487,5195,1028,363,215,81,27,10,1
2023-12-23,6,Cargo,2,4,63,404,729,89341,14427,1612,273,64,28,14,10,3,2,0
2023-12-23,7,Passenger,31,15,119,955,1776,229435,165362,24801,4392,674,182,104,36,17,4,1
2023-12-23,8,Fishing,36,25,426,3235,5181,677516,217018,34260,6768,1040,348,209,77,34,22,2
2023-12-24,0,Not Available,31,22,232,1347,2302,306080,183222,15623,2476,401,168,107,36,10,1,0
2023-12-24,1,Other,43,2,57,707,1447,203522,1167518,271937,48386,4803,1641,751,258,84,29,1
2023-12-24,2,Tanker,21,26,303,2006,3374,460983,89667,15392,2887,369,142,93,66,61,26,3
2023-12-24,3,Military,0,0,3,10,24,3890,7878,858,37,0,0,1,0,0,0,0
2023-12-24,4,Pleasure Craft,8,7,99,656,975,144392,120647,11606,1384,218,100,66,39,6,4,2
2023-12-24,5,Tug Tow,61,67,1494,10557,17324,2380088,238823,27192,4345,766,348,212,96,17,3,1
2023-12-24,6,Cargo,6,4,45,381,624,87630,14145,1511,226,50,17,10,4,2,1,0
2023-12-24,7,Passenger,32,16,113,853,1501,206238,165863,25589,4175,538,227,122,56,14,3,0
2023-12-24,8,Fishing,31,28,390,3082,4839,685468,209079,33832,6224,740,296,174,95,27,9,0
2023-12-25,0,Not Available,43,19,253,1487,2349,313038,194600,15367,2461,393,207,123,47,9,3,0
2023-12-25,1,Other,47,2,66,729,1339,183404,1178811,265682,46752,4922,1578,690,213,67,24,4
2023-12-25,2,Tanker,28,25,283,1791,2945,402357,89457,15286,3112,430,188,99,48,30,14,2
2023-12-25,3,Military,0,0,2,15,23,3852,7820,880,41,1,1,0,0,0,0,0
2023-12-25,4,Pleasure Craft,9,1,147,760,1228,166762,126006,10807,1413,234,119,81,35,8,3,0
2023-12-25,5,Tug Tow,76,69,1431,10471,16919,2290073,252719,27059,4488,720,294,204,67,14,1,0
2023-12-25,6,Cargo,6,4,61,410,639,86980,13544,1533,247,48,22,10,3,4,3,0
2023-12-25,7,Passenger,24,15,104,797,1485,190520,166895,25854,4325,568,222,107,47,12,11,14
2023-12-25,8,Fishing,43,22,426,3071,4913,671374,217334,33581,6601,848,349,205,77,32,5,4
2023-12-26,0,Not Available,52,28,278,1605,2412,322950,217917,17588,3003,454,227,136,45,10,4,2
2023-12-26,1,Other,68,5,84,854,1628,214810,1136677,271890,51125,5369,1743,820,214,75,13,5
2023-12-26,2,Tanker,26,40,353,2322,3511,468677,90922,17068,3476,411,189,115,58,22,10,1
2023-12-26,3,Military,0,0,2,16,29,3787,7559,891,40,0,1,0,1,0,0,0
2023-12-26,4,Pleasure Craft,11,4,144,915,1341,180143,120777,12821,2422,406,279,150,63,20,4,1
2023-12-26,5,Tug Tow,121,69,1553,11322,17061,2275856,249883,31260,6138,878,410,224,84,17,9,0
2023-12-26,6,Cargo,2,5,68,453,659,90240,12832,1857,325,54,9,20,4,4,1,0
2023-12-26,7,Passenger,30,16,112,881,1533,198804,167233,26148,5123,786,289,177,59,12,3,0
2023-12-26,8,Fishing,48,36,492,3381,5173,700367,218330,36230,7428,1000,433,260,70,34,8,0
2023-12-27,0,Not Available,57,19,328,1767,2599,320375,227041,23869,5371,495,238,124,40,5,1,1
2023-12-27,1,Other,78,9,98,994,1830,236762,1054611,280475,71641,7226,2652,1272,387,100,32,9
